text,label_id,label
7- يتعهد الطرف الثاني بأن يعمل لدى الطرف الأول بإخلاص وأمانة وبذل كل الجهد الذي يقتضيه عمله، ولا يجوز له العمل لدى جهة أخرى سواء بأجر أو بدون أجر إلا بموافقة كتابية مسبقة من الطرف الأول، وذلك وفقًا لأنظمة العمل والعمال بالمملكة العربية السعودية.,0,منخفض الخطورة
الطرف الأول (البائع): أحمد محمد توفيق [التوقيع الكامل والاسم غير مؤكدين بالكامل]. الطرف الثاني (المشتري): أحمد محمد توفيق [التوقيع الكامل والاسم غير مؤكدين بالكامل]. الشهود: [الأسماء غير واضحة].,0,منخفض الخطورة
سادساً: يضمن الطرف الأول البائع خلو العقار المبيع موضوع هذا العقد خلوًا تامًا من جميع الرهون والديون والحقوق العينية على اختلاف أنواعها، وإذا ظهر غير ذلك يكون البائع مسئولًا عن ذلك بصفته الشخصية ولا يقع على الطرف الثاني المشتري مسئولًا عن أي من كل هذا، بل تقع المسئولية الكاملة على البائع وحده.,1,متوسط الخطورة
البند الثالث / الالتزامات المالية - 4: يمكن للطرف الأول أن يقرر ويستحدث الحوافز التي يراها مناسبة لتشجيع ومكافأة مقدمي الخدمة، وتبقى قيمة الحوافز محددة وفق ما يراه الطرف الأول [الصياغة الدقيقة لآلية تحديدها غير مؤكدة بالكامل].,0,منخفض الخطورة
ثالثاً: يتم استقبال المتقدمين بموجب خطاب موجه من الجمعية.,0,منخفض الخطورة
سادساً: يقر الطرف الثاني (المشتري) بأنه وضع يده على الأطيان الموضحة بالجدول أعلاه، وأصبح له حق التصرف فيها من الآن كيف يشاء، ويلتزم بدفع الأموال الأميرية من تاريخه.,1,متوسط الخطورة
سادساً: يقر المشتري بأنه قَبِل الشراء بحالته، وأنه وضع اليد على الأطيان المشتراة، وأصبح له حق التصرف فيها كيف يشاء الملاك، ويلزم بدفع الأموال الأميرية من تاريخه.,1,متوسط الخطورة
البند الرابع: يقر الطرف الأول (البائع) بأن الشقة المباعة خالية من كافة الحقوق العينية أياً كان نوعها كالرهن والاختصاص والامتياز وحقوق الانتفاع والارتفاق، ظاهرة أو خفية، وليست موقوفة ولا محكرة، وخالية من كافة حقوق الغير.,0,منخفض الخطورة
4.2 ويجوز للطرف المستثمر أن يقرر نقل مقر المشروع داخل المدينة، كما يجوز له خارجيًا إنشاء فروع أو وكالات للمشروع خارج المملكة العربية السعودية أو خارجيًا، بعد أخذ موافقة الشركاء الخطية المسبقة على ذلك.,0,منخفض الخطورة
سابعاً: [نص البند غير واضح بالكامل بسبب الخط].,0,منخفض الخطورة
عقد عمل. مؤسسة الجوهري التجارية (Al-Jawhary Trading Est.)، المالك: أحمد م. عسيري، سجل تجاري رقم 4030140291. أنه في يوم [غير مؤكد] الموافق [غير مؤكد]1447هـ، يقوم كل من الطرفين بالاتفاق والقبول على ما يلي: الطرف الأول: مؤسسة الجوهري التجارية. الطرف الثاني: حسام الدين محمود على السبع.,0,منخفض الخطورة
سادساً: يمنع الطرف الأول (البائع) من التصرف في هذا المبيع بأي نوع من أنواع التصرفات القانونية [النص الدقيق غير واضح بالكامل].,0,منخفض الخطورة
[فقرة طويلة بخط متصل تصف اتفاقًا بين عدة أفراد يبدو أنهم من نفس العائلة بخصوص تركة أو قسمة ممتلكات مشتركة (أرض و/أو عقار)، وتتضمن ذكر شروط والتزامات ومبلغ مالي، لكن التفاصيل الدقيقة غير واضحة بالكامل ولم يتم تأكيدها].,0,منخفض الخطورة
البند الثالث: مقر الشركة: يكون مقر الشركة في [موقع غير مؤكد بالكامل، يبدو منطقة صناعية].,0,منخفض الخطورة
يعتبر هذا العقد منتهياً من ذاته حال تخلف الطرف الثاني عن الوفاء بأي قسط مستحق، وذلك دون إنذار رسمي أو حكم من المحكمة، مع احتفاظ البائع بحقه في استعادة المبيع.,2,عالي الخطورة
11- إنهاء العقد: يحق للطرف الأول إنهاء العقد في حال مخالفة الطرف الثاني للأنظمة السعودية ذات الصلة واللوائح المنظمة لذلك [الصياغة الدقيقة غير مؤكدة بالكامل].,0,منخفض الخطورة
مادة (10): ملكية الحصص قابلة للانتقال بين الشركاء أو إلى الغير بموجب محرر رسمي أو مُصدَّق على التوقيعات الواردة به، ويجب إثبات هذا الانتقال بالسجل المعد لذلك المنصوص عليه في المادة (11). ويجب على من يعتزم بيع حصته أو بعضها للغير أن يخطر إدارة الشركة بذلك بخطاب موصى عليه بعلم الوصول أو باليد بإيصال، يتضمن الاسم الكامل للمتنازل إليه وجنسيته وسنه ومهنته ومحل إقامته وعدد الحصص المتنازل عنها وثمن وشروط البيع، ثم تقوم إدارة الشركة بإخطار باقي الشركاء خلال الثلاثة أيام التالية. ولباقي الشركاء الحق في استرداد الحصص محل التنازل بالشروط ذاتها خلال شهر واحد من تاريخ الإخطار، وإلا سقط هذا الحق، وإذا استعمل حق الاسترداد أكثر من شريك قُسمت الحصص المبيعة بينهم بنسبة حصص كل منهم في رأس مال الشركة.,1,متوسط الخطورة
البند الأول: يعتبر التمهيد السابق جزءاً لا يتجزأ من هذا العقد، وهو المسير المتفق عليه بين الطرفين لتنظيم هذه العلاقة.,0,منخفض الخطورة
يقر الشركاء بأن مسؤوليتهم عن التزامات الشركة تضامنية وغير مقصورة على حصصهم فيها، بل تمتد إلى كامل أموالهم الشخصية عند الاقتضاء.,2,عالي الخطورة
5- يستحق الطرف الثاني إجازة سنوية مدفوعة الأجر مدتها 30 يومًا في السنة، حسب المواعيد التي يحددها الطرف الأول.,0,منخفض الخطورة
عاشراً: يتعهد الطرف الأول البائع بتسليم [العقار] بعد استلامه الثمن كاملًا.,1,متوسط الخطورة
ثامناً: شرط جزائي. [البند مكتوب كعنوان فقط، بدون تفاصيل إضافية ظاهرة في الصورة].,2,عالي الخطورة
البند الثامن: لا يحق للطرف الثاني تغيير أي تصميم في الواجهات الخارجية للعقار من شأنه التأثير على المظهر الخارجي للواجهة، كما يلتزم الطرف الثاني (المشتري) من وقت تحرير هذا العقد بالالتزامات الخاصة بشؤون العقار الذي به الشقة المباعة، وهي: أجرة الحارس، نظافة البرج، صيانة أو تصليح أي شيء بالبرج، حصته في رسوم الكهرباء والمياه، وحصته في رسوم كهرباء المصعد السكني.,1,متوسط الخطورة
ثالثاً: يضمن الطرف الأول خلو العين من جميع الرهون والديون أياً كانت، كما يضمن خلو العين من كافة الموانع الشرعية والإشكالات القانونية مع مسؤوليته عنها في حال وجودها، وضامناً متضامناً صحة ونفاذ عقد البيع في الحال والمستقبل، وعدم معارضة الغير، ويلزم بتسليم العين وقت طلبها دون تأخير.,1,متوسط الخطورة
مادة (8): يجوز زيادة رأس مال الشركة على دفعة واحدة أو أكثر سواء بإصدار حصص جديدة أو بتحويل المال الاحتياطي إلى حصص، بقرار من جماعة الشركاء بالأغلبية العددية الحائزة على ثلاثة أرباع رأس المال، بناءً على اقتراح مديري الشركة، ويجب أن يُرفق بالاقتراح تقرير من مراقب الحسابات حول أسباب ذلك. ويجوز أن تتم الزيادة النقدية في شكل حصص جديدة يكتتب فيها أصحاب الحصص الأصليين كل بنسبة حصته، أو شركاء جدد توافق عليهم جماعة الشركاء بالأغلبية المبينة، بشرط ألا يتعدى عدد الشركاء جميعاً خمسين شريكاً، كما يجوز أن تتحقق الزيادة بزيادة قيمة الحصص القائمة بمبالغ متساوية.,1,متوسط الخطورة
سابعاً: تحرر هذا العقد من نسختين بيد كل طرف صورة منها.,0,منخفض الخطورة
سابعاً: لهذه المساحة حق الرشا من الجهة الغربية مباشرة في مواجهة الأرض حتى يصل لجسر السلامونية في مواجهة الجهة البحرية، من البائع دون انحراف ودون مطالبة البائع بأي رشا.,0,منخفض الخطورة
البند الحادي عشر: يقر الطرف الأول بعدم استحقاقه أي مبالغ إضافية عدا الثمن المتفق عليه والمدفوع فعلياً بموجب البند الثاني من هذا العقد [الصياغة الدقيقة غير مؤكدة بالكامل، النص غامض المعنى جزئياً].,1,متوسط الخطورة
1- يعمل الطرف الثاني لدى الطرف الأول بوظيفة: صيدلي.,0,منخفض الخطورة
يتعهد جميع الشركاء بالامتناع عن منافسة الشركة في غرضها، وفي حال المخالفة يحق لباقي الشركاء إخراج الشريك المخالف من الشركة إضافة إلى مطالبته بتعويضات غير محددة السقف.,2,عالي الخطورة
البند الثالث / الالتزامات المالية - 2: يقتطع الطرف الأول نسبة قدرها 65% من قيمة الخدمات المقدمة بموجب هذه الاتفاقية، وتُحسب من القيمة الكاملة لكل خدمة ناجحة يقدمها الطرف الثاني [بعد خصم المصاريف والضرائب المقررة].,0,منخفض الخطورة
البند الرابع عشر: أي نزاع ينشأ في تفسير هذا العقد أو في بند من بنوده تكون محكمة سمالوط الجزئية والمنيا الكلية هي المختصة بنظر هذا النزاع.,1,متوسط الخطورة
سابعاً: تحرر هذا العقد للمعاملة بموجبه عند اللزوم [الصياغة الدقيقة غير مؤكدة بالكامل].,0,منخفض الخطورة
عقد شراكة بين طرفين: رأس مال وجهد. إنه بتاريخ 20 سبتمبر 2021 ميلادي الموافق 13 صفر 1443 هجري تم إبرام هذه الاتفاقية بين كل من: أولاً: الطرف الأول (شريك رأس المال): الاسم [غير مؤكد بالكامل]. ثانياً: الطرف الثاني (شريك بالجهد): الاسم محمد سكري القدرة، الجنسية فلسطيني. ويهدف الطرفان لتأسيس شركة وفق الشروط التالية:,0,منخفض الخطورة
عقد بيع منزل ريفي. تحريراً في يوم الأربعاء الموافق 17/1/2012، التابع لقسم [غير واضح] محافظة المنيا. ما بين كل من:,0,منخفض الخطورة
يُقر الطرف الثاني بأنه عاين المبيع معاينة وافية ونافية للجهالة، وقبِل استلامه بوضعه الحالي دون أي تحفظ، متحملاً بمفرده كافة الالتزامات المالية المستقبلية المتعلقة بهذا المبيع.,2,عالي الخطورة
المادة الثامنة: الحسابات والسنة المالية: تُمسك دفاتر تجارية حسب الأصول التجارية، يُرصد فيها رأس المال النقدي والعيني. تبدأ السنة المالية للشركة في أول ../../.. وتنتهي في ../../.. على أن تُجرد أصول الشركة وخصومها ويُحسب الربح والخسارة في ميزانية عمومية، تكون نافذة في حق الشركاء بمجرد توقيعهم عليها أو بعد مضي خمسة عشر يوماً من تاريخ إرسال صورة منها لكل منهم بخطاب موصى عليه بعلم الوصول أو بإنذار على يد محضر. ولكل شريك حق الاطلاع على دفاتر الشركة ورصيدها بنفسه أو بتوكيل عنه أو بندب أحد الخبراء.,0,منخفض الخطورة
البند الثالث: يقر الطرف الأول (البائع) بأن ملكية العقار الكائن به الشقة المباعة قد آلت إليه عن طريق شراء قطعة أرض والبناء عليها.,0,منخفض الخطورة
مادة (29): تُسجل أسماء الحاضرين من الشركاء في سجل خاص يثبت حضورهم وما إذا كان بالأصالة أو بالإنابة، ويُوقَّع هذا السجل قبل بداية الاجتماع من كل من مراقب الحسابات وفارزي الأصوات.,0,منخفض الخطورة
عقد بيع ابتدائي - أطيان زراعية. عن: أطيان زراعية بزمام جمعية بار الحمام - بسيون / غربية. جدول المسطحات: 4 قراريط (الحوض: بركة الركابي، زمام بار الحمام). الحدود: البحري: بهي محمد فهمي النجار - أرض زراعية. القبلي: محفوظ عبد المجيد شتا - أرض زراعية. الشرقي: عبد السلام يوسف شتا - أرض زراعية. الغربي: وضع يد المشتري - إصلاح زراعي.,0,منخفض الخطورة
ثالثاً: يقر الطرف الأول البائع أن الأرض المباعة مملوكة له بطريق [غير واضح، يبدو أنه ميراث].,0,منخفض الخطورة
1- يعمل الطرف الثاني لدى الطرف الأول بوظيفة: أعمال إدارية.,0,منخفض الخطورة
أولاً: يعتبر البند التمهيدي جزء لا يتجزأ من هذا العقد.,0,منخفض الخطورة
المادة السابعة: التحكيم. في حالة وجود أي نزاع ينشأ بين الطرفين بخصوص تفسير أو تنفيذ هذا العقد، يتم اللجوء إلى آلية التحكيم وفقًا للقوانين المعمول بها.,0,منخفض الخطورة
5.1 إن هذه الاتفاقية مستمرة ومعمول بها من تاريخ إبرامها ولمدة (5) خمس سنوات هجرية.,0,منخفض الخطورة
سادساً: كل نزاع ينشأ عن هذا العقد يكون من اختصاص محكمة [اسم المحكمة غير واضح بالكامل].,1,متوسط الخطورة
مادة (33): تبدأ السنة المالية للشركة من وتنتهي في ، على أن تبدأ السنة المالية الأولى من تاريخ التأسيس حتى نهاية السنة المالية التالية، بشرط ألا تزيد هذه الفترة عن 24 شهراً.,0,منخفض الخطورة
ثانياً: يقر المتنازَل إليه بأنه عاين موضوع هذا العقد وأنه قبل شراءها بحالتها.,0,منخفض الخطورة
4- ساعات العمل: يعمل الطرف الثاني ثماني ساعات يوميًا موزعة حسب ظروف العمل.,0,منخفض الخطورة
المادة التاسعة: الإنهاء والتسوية. تتم إجراءات الإنهاء والتسوية بناءً على الشروط المحددة في هذا العقد، ويتم تحديد الإجراءات اللازمة لتسوية الديون والالتزامات المالية المتبقية.,0,منخفض الخطورة
يجوز لفودافون مصر من جانب واحد تغيير الشروط التعاقدية أو وقف الخدمة عن العميل في حال عدم سداد التأمين المطلوب، مع الاكتفاء بإخطار كتابي مسبق.,2,عالي الخطورة
"مادة (17): يجب أن تحمل الإعلانات ونسخ العقود وجميع الأوراق والمطبوعات الأخرى الصادرة عن الشركة اسم الشركة، وأن تسبقه أو تلحقه عبارة ""شركة ذات مسئولية محدودة"" مكتوبة بأحرف واضحة ومقروءة، مع بيان مركز الشركة الرئيسي وبيان رأس المال بحسب قيمته الثابتة في آخر قوائم مالية معتمدة للشركة.",0,منخفض الخطورة
المادة الرابعة عشرة: في حالة انتهاء عقد الشركة، يجوز للشركاء الاستمرار فيها أو تصفيتها بالطريقة التي يتفقون عليها. وفي حالة عدم الاتفاق، تكون التصفية عن طريق مُصفٍّ تختاره الأغلبية. وفي حالة الاختلاف، تتولى المحكمة المختصة التصفية بناءً على طلب أحد الشركاء.,0,منخفض الخطورة
رابع عشر: أقر الطرفان بأهليتهما للتصرف، كما لا يخضعان لقوانين الحراسة وليسا ممنوعين من التصرف.,0,منخفض الخطورة
3- الراتب: يتقاضى الطرف الثاني من الطرف الأول راتبًا شهريًا قدره [غير محدد] ريال سعودي، يُستحق الدفع في نهاية كل شهر [تفاصيل إضافية عن آلية الدفع غير مؤكدة بالكامل].,0,منخفض الخطورة
3- السكن: يقوم الطرف الأول بتوفير السكن للطرف الثاني على أن يكون ملائمًا ومناسبًا.,0,منخفض الخطورة
مادة (24): مع عدم الإخلال بحكم المادة (19)، تنعقد الجمعية العامة العادية بدعوة من إدارة الشركة في الزمان والمكان اللذين يعينهما إعلان الدعوة، ويجب أن تُعقد مرة على الأقل في السنة خلال الثلاثة أشهر التالية لنهاية السنة المالية للشركة. ولإدارة الشركة أن تقرر دعوة الجمعية كلما دعت الضرورة لذلك. وعليها أن تدعو الجمعية إذا طلب ذلك مراقب الحسابات أو عدد من الشركاء يمثل 5% من رأس المال على الأقل بشرط توضيح أسباب الطلب. ولمراقب الحسابات أو الجهة الإدارية أن يدعوا الجمعية للانعقاد في حال تراخي إدارة الشركة عن الدعوة رغم وجوب ذلك. ولا يكون انعقاد الجمعية العادية صحيحاً إلا بحضور شركاء يمثلون أكثر من نصف رأس المال على الأقل، فإذا لم يتوافر الحد الأدنى وجبت دعوة اجتماع ثانٍ خلال الثلاثين يوماً التالية، ويكون صحيحاً أياً كان عدد الحصص الممثلة فيه.,0,منخفض الخطورة
ثانياً: يقدم الطرف الثاني خصومات لمنسوبي ومستفيدي جمعية بير الشماسنة الخيرية، وذلك بموجب البطاقة الرياضية بمركز حزم أو عبدالرحمن الصميعي [اسم المكان غير مؤكد بالكامل]، وفقًا لجدول الخصومات التالي: اشتراكات لمدة 3 شهور: 940 ريال. اشتراكات لمدة 5 شهور: 1370 ريال. اشتراكات لمدة 12 شهر: 2730 ريال. تأمين حصص (1): 560 ريال. تأمين حصص (2): 1200 ريال. [الأرقام تحتاج تأكيد إضافي].,0,منخفض الخطورة
2.2 المؤسسة: مؤسسة [غير محدد] التجارية، والمذكورة بياناتها التفصيلية بالتمهيد أعلاه.,0,منخفض الخطورة
